threshold,n,accuracy,precision,recall,f1,roc_auc,pr_auc,fpr,fnr,tn,fp,fn,tp
0.6,20163,0.9313098249268462,0.9440530024187612,0.9132248219735504,0.9283830601375459,0.9862362278151787,0.984288783870757,0.051485531791348106,0.08677517802644964,9801,532,853,8977
0.61,20163,0.9305162922184199,0.9458373003279382,0.9095625635808748,0.9273453300834932,0.9862362278151787,0.984288783870757,0.04954998548340269,0.09043743641912513,9821,512,889,8941
0.62,20163,0.9290284183901205,0.9475647447511457,0.9044760935910479,0.9255191797220632,0.9862362278151787,0.984288783870757,0.047614439175457275,0.09552390640895218,9841,492,939,8891
0.63,20163,0.9280365025045876,0.9496619083395943,0.9001017293997965,0.9242178931425289,0.9862362278151787,0.984288783870757,0.04538856092132004,0.09989827060020345,9864,469,982,8848
0.64,20163,0.926449437087735,0.9510429050037825,0.8952187182095626,0.9222868521720904,0.9862362278151787,0.984288783870757,0.04384012387496371,0.10478128179043744,9880,453,1030,8800
0.65,20163,0.9256559043793087,0.9527225301597653,0.8917599186164802,0.9212337764699701,0.9862362278151787,0.984288783870757,0.04209813219781283,0.10824008138351984,9898,435,1064,8766
0.66,20163,0.9245647969052224,0.9543913376353494,0.8876907426246186,0.9198334475307015,0.9862362278151787,0.984288783870757,0.04035614052066196,0.11230925737538149,9916,417,1104,8726
0.67,20163,0.9237216684025195,0.9558047493403694,0.8844354018311292,0.9187361301912713,0.9862362278151787,0.984288783870757,0.03890448078970289,0.1155645981688708,9931,402,1136,8694
0.68,20163,0.9227297525169865,0.9574209245742092,0.8806714140386571,0.9174438321322594,0.9862362278151787,0.984288783870757,0.037259266427949286,0.11932858596134283,9948,385,1173,8657
0.6900000000000001,20163,0.9211922828944106,0.9584956047624347,0.8762970498474059,0.9155550831694744,0.9862362278151787,0.984288783870757,0.03609793864318204,0.1237029501525941,9960,373,1216,8614
0.7000000000000001,20163,0.9195556216832813,0.9599865501008742,0.8713123092573754,0.9135025597269625,0.9862362278151787,0.984288783870757,0.0345495015968257,0.12868769074262462,9976,357,1265,8565
0.7100000000000001,20163,0.9175221941179388,0.9616732617297908,0.8653102746693795,0.91095046854083,0.9862362278151787,0.984288783870757,0.03280750991967483,0.13468972533062054,9994,339,1324,8506
0.72,20163,0.9158359371125329,0.9631021523744449,0.860325534079349,0.9088173660738273,0.9862362278151787,0.984288783870757,0.03135585018871576,0.13967446592065108,10009,324,1373,8457
0.73,20163,0.9141992759014036,0.9640238313473877,0.8559511698880976,0.9067787477098825,0.9862362278151787,0.984288783870757,0.030388077034743055,0.14404883011190234,10019,314,1416,8414
